subject,sessionIndex,rep,H.period,DD.period.t,H.t,DD.t.i,H.i,DD.i.e,H.e,DD.e.five,H.five,DD.five.Shift.r,H.Shift.r,DD.Shift.r.o,H.o,DD.o.a,H.a,DD.a.n,H.n,DD.n.l,H.l,DD.l.Return,H.Return
23,3,31,71,133.5,44.9,109.3,70,72.4,56.2,414,54.1,361.3,58.9,169.8,48.9,45.2,59.5,74.1,65,234.7,57.6,354.4,60.5
23,3,32,84.2,171.5,51.8,116,72.3,77.3,49.9,482.9,50.7,384.6,62.8,314.1,64.4,56.8,57.8,104,63.6,201.6,64.2,271.5,58.1
23,3,33,85.3,271.5,62.3,117,66.8,81.6,58.4,464.2,55.7,458.2,63.9,229.1,60.5,53.1,59,93.6,63.9,199,56.5,252.7,59.9
23,3,34,63.4,112.2,50.7,106.2,63.1,84,50.4,827.3,57.6,388.1,66.6,174,59.4,64,65.5,82.7,58.4,207.5,66.5,256.7,60.7
23,3,35,86.6,142.2,44.4,112,71.3,82.2,47.8,481.4,49.9,467.2,60.2,398.9,56.2,75.6,64.7,93.8,61.8,214.3,56,277,59.4
23,3,36,71.5,163,51.2,119.8,69.4,70.8,51,759.3,52.3,633.7,70,459.5,56.5,79.3,59.4,143.9,61.3,221.5,62.3,260.9,58.6
23,3,37,71.5,189.7,48.3,564.5,54.4,81.6,61,610.1,54.4,480.7,64.4,286.2,55.7,71.6,58.6,83.7,60.7,212.4,54.1,246.1,58.9
23,3,38,71.5,138.7,52.5,108,69.7,63.6,63.7,441.8,54.7,460.7,61.8,506.8,61.3,145.6,64.2,99.9,62.3,237.5,52.3,265.4,66
23,3,39,69.2,173.1,60.7,119.6,62.6,90.3,54.1,457.3,60.2,436.4,59.7,371.9,51.2,306.5,67.1,116.8,60.2,229.9,44.6,227.9,52.5
23,3,40,62.3,163.6,56.2,162.3,48.1,580.6,83.7,541,53.6,423.9,57.8,360.3,58.6,89.8,63.1,92.5,63.9,250.2,64.4,261.9,59.1
23,3,41,82.9,154.1,55.2,127,65.5,94.8,49.1,636.2,53.9,544.8,68.1,439,52.8,93.8,67.3,128.1,63.1,224.6,60.2,276.7,60.7
23,3,42,54.9,519.3,53.3,135.1,57.3,83.5,44.9,474.8,53.3,399.8,55.2,498.6,48.9,120.5,61.3,149.8,56.5,204.8,58.9,224.3,52.3
23,3,43,51.2,520.6,56,154.2,58.6,89.5,58.4,467.9,49.9,414.9,63.1,388,52.5,77.7,63.9,94.1,63.4,185.8,58.9,219.8,62.8
23,3,44,69.7,167.3,53.3,108,53.3,54.7,67.6,437,42,345.3,62.6,512.6,47.5,86.4,65,141.3,58.9,195.9,49.6,213.4,60.5
23,3,45,76.8,146.4,55.7,136,50.4,79.5,52.3,599.6,50.2,366.4,54.1,357.4,53.1,82.8,65.5,113.9,62.3,197.4,49.1,229.2,60.2
23,3,46,63.4,194,49.1,93.7,60.5,67.7,64.2,410.7,53.9,431.9,60.2,371.1,45,43.4,60.8,135.3,62.6,190.6,64.7,236.9,60.2
23,3,47,72.1,157.3,54.4,112.2,65.5,78.5,56.8,441.3,55.2,394.9,58.9,376.2,49.4,65.1,61.8,112.5,59.7,195.3,51.5,227.4,55.2
23,3,48,67.1,198.7,54.4,124.9,63.7,62.6,51.3,429.4,50.7,417.6,52.5,359.7,48.3,60.3,58.6,115.9,61.5,203.5,54.9,293.1,60.2
23,3,49,51.2,263.6,48.3,121.4,62.3,63.7,57.6,379.8,54.1,465.4,59.4,331.8,44.1,45.3,61.3,132.6,61,209.3,56.5,386.8,48.6
23,3,50,55.5,161.8,52,96.6,63.1,65.2,61.5,404.5,51.2,358.2,57,539.2,52.8,100.1,65,103.9,54.9,232,56.5,284.9,62.6
23,4,1,93.2,154.9,45.7,105.6,77.6,55.7,64.7,580.6,53.1,454.8,49.9,285.4,57.3,64.3,76.8,105.1,70,172.7,57.3,186,56.5
23,4,2,67.3,140.6,52,108.5,74.4,59.9,59.9,504,48.1,399.1,62.6,276.4,58.1,46.3,76.3,117,65,179.5,54.7,244.3,58.4
23,4,3,74.7,188.9,47.3,119.4,81.9,80.8,52.6,459.2,45.7,393.6,67.9,227.6,53.1,51.8,75.8,116.5,62.3,170.8,59.4,198.9,50.7
23,4,4,75.8,149.1,55.7,117.5,74.4,85.8,52,464.2,45.4,343.7,67.6,215.5,63.4,85.7,77.1,166.4,65.7,329.8,67.9,297.9,52.3
23,4,5,57.8,542.7,45.7,335.2,61.5,333.3,48.9,1077.5,54.4,449.5,62.6,312.1,74.4,85.1,65.5,110.7,61.8,170.8,48.9,180.2,57.8
23,4,6,70.2,209.5,49.6,95.3,64.2,79.5,58.1,455.2,48.3,357.4,63.9,279.8,63.9,65.1,74.4,110.1,64.7,203,66,237.2,46.7
23,4,7,77.1,164.1,46,105.9,72.6,66,55.2,471.9,55.7,381.9,64.4,314.6,60.5,63,67.1,116.8,65.7,199.8,61,236.9,57.3
23,4,8,78.4,164.6,47.5,111.9,63.4,67.7,58.1,442.6,50.7,380.7,61.5,249.7,60.7,69,67.3,85.6,62.8,178.1,54.9,216.8,56
23,4,9,75.2,200.5,52.3,100.9,77.9,74.4,54.7,421.2,53.1,373.3,64.4,238.6,64.7,71.1,70.5,99.3,62.3,205.3,58.4,228.5,59.9
23,4,10,80.5,130.3,59.1,123,71.3,65.5,55.7,403.8,55.2,373.3,57.3,201.5,64.5,63.2,71.9,99.7,66.5,219.6,59.4,230.6,62.6
23,4,11,68.9,126.9,56.5,112,59.9,83.9,54.7,435.2,46,380.7,61,186.9,59.4,61.3,73.1,79.5,68.4,247.8,63.1,306.6,53.3
23,4,12,77.6,137.2,53.9,118.1,65.7,78.9,48.9,389.6,42.3,337.7,58.4,206.7,49.6,63.7,65.5,84.8,64.4,185,51.2,223.7,45.2
23,4,13,69.7,131.9,49.9,119.6,71.8,62.8,59.7,469.5,55.5,380.7,69.8,172.2,63.6,58.9,67.3,82.9,65.7,185.8,53.1,211.3,53.1
23,4,14,68.9,117.1,51,102,69.7,72.6,54.4,402.5,47.8,341.6,53.3,136.7,59.2,57.6,69,80.4,64.7,178.7,55.5,248,56.5
23,4,15,79.7,144.3,46.5,102.5,71.3,76.9,51,464,49.9,363.7,62.8,167.6,57.8,65.6,77.1,75.5,66.3,169.7,57.3,249.8,56.2
23,4,16,69.7,98.9,46.5,122.8,64.7,70.3,47,522.8,51.5,335,62.6,181.6,49.1,56.3,66,78.2,68.6,216.1,53.1,241.4,53.9
23,4,17,69.4,128.2,49.4,119.1,66.8,88.5,60.5,367.1,52.3,339.5,57.9,158.5,52,65,67.3,66,68.1,183.9,53.9,242.7,55.5
23,4,18,83.2,150.7,46.5,106.7,72.3,87.9,54.1,419.6,49.6,348.7,60.5,132.3,57.3,62.9,73.4,79.5,63.6,172.6,55.2,222.9,60.2
23,4,19,86.9,132,52.3,108,57,79.5,57.3,473.2,52,347.1,59.2,134.7,52.3,75.1,67.4,56,65.8,195.4,49.1,227.6,54.7
23,4,20,65.5,196.1,51.8,104.9,63.4,75.6,51.8,447.6,43.8,396.4,60.5,235,56.5,60,66.8,107.8,68.1,201.1,52.3,255.7,58.1
23,4,21,70.8,132.7,49.9,116.2,60.8,59.7,55.5,424.9,47.8,360.8,57.3,220.7,53.3,65.3,73.2,71.1,69.7,175.8,55.5,238,56.2
23,4,22,63.6,202.3,51.2,110.1,69.7,79,52.3,417.5,54.7,374.9,56,171.7,58.4,54.2,70.3,83.6,73.9,165.2,62,209.7,59.4
23,4,23,77.9,137.2,50.2,112,65,68.2,52.8,468.1,49.9,397.6,61.3,185.7,53.1,46.3,68.9,81.6,66.3,155,55.7,218.4,56.5
23,4,24,77.9,148.8,49.1,99.8,62.6,73.2,55.7,414.3,50.2,360.4,54.2,135.8,55.5,66.2,71.3,62.3,66.9,139.5,54.7,265.7,55.5
23,4,25,78.9,139.5,59.1,192.7,50.2,627.6,66.5,477.9,53.6,431.3,61.8,216,49.9,60,66,75.3,66.8,192.1,52.5,250.3,66.5
23,4,26,73.4,123.7,44.9,115.4,65.3,61,55.8,398.3,54.1,360.8,58.6,165.5,54.9,39.9,74.2,95.1,68.4,143.1,56.8,336.2,57
23,4,27,61.8,229.6,55.7,116.2,62.8,80,57,463.9,46.2,393,59,146.9,57.8,43.6,74,65.8,74.8,151.1,51,266.2,55.2
23,4,28,76.3,151.4,48.1,126.5,59.9,616.2,61.5,518.3,52,408.6,55.7,273.5,63.1,107.5,61.3,52.3,70.6,200.2,58.1,268.1,59.4
23,4,29,78.7,143.6,48.3,109.6,70,74.8,53.3,436.2,49.4,342.4,58.4,226.3,64.2,444.8,71.3,129.2,60.5,290.1,53.6,305.8,64.4
23,4,30,66,120,48.6,112.2,63.9,69.2,57.3,413.8,45.7,371.4,67.6,451.1,56.2,68.2,69.7,114.4,67.1,214.3,57.8,365.9,60.2
23,4,31,73.7,175.2,52.8,101.7,66.3,75.3,54.7,386.4,52,399.8,70.8,302.1,48.3,76.6,64.7,72.9,61.5,205.3,52,401.8,66.8
23,4,32,68.9,181.5,57.3,113.5,58.1,76.6,63.9,413.8,56.2,406.2,67.9,309.2,54.7,85.4,66.3,75.1,66.5,195.5,54.4,276.5,65
23,4,33,70.8,179.5,58.4,181.7,43,596.7,68.4,441.8,51,390.2,68.1,336.1,56.5,75.9,67.1,97.5,62.8,206.1,56.2,289.4,71.3
23,4,34,63.4,208.5,60.5,122,59.4,79.8,58.9,433.1,56.2,397.5,64.2,389.1,55.7,116.2,61,112,61,223,57,272.2,62.8
23,4,35,70.8,155.4,54.7,118.1,61.5,73.4,55.7,409.8,51.8,382.3,58.6,314.9,52,84.3,71.8,129.1,63.6,200,45.4,263.8,66.3
23,4,36,68.1,199.4,65.7,145.2,56.2,445.5,58.1,417.5,49.9,359.6,68.4,240,46,65.6,71.3,78.8,62.3,191.1,56.8,248.8,57
23,4,37,68.9,211.9,59.7,118.1,63.6,79.5,52.8,385.8,58.6,343.7,63.4,297.3,50.2,86.7,63.1,87.2,62.6,178.7,51.8,224.8,52
23,4,38,73.7,222.2,75.8,190.6,69.7,236.2,61.8,400.6,53.1,336,68.6,278.8,55.5,123.7,74.4,171.6,60.2,320.4,56.5,264.1,71.8
23,4,39,70.8,245.7,57.6,109.6,62.3,78.4,59.4,367.6,57.6,393.1,71.8,412.6,63.1,138.1,77.1,102.8,59.4,218.8,49.4,251.2,63.9
23,4,40,67.1,156.2,62,133.8,52.8,82.7,53.6,511.2,60.2,361.2,65.7,324.4,50.2,63.2,72.3,103.5,63.1,213.8,54.7,280.2,57.8
23,4,41,67.3,191.5,50.4,144.1,55.5,84.3,63.4,409.1,50.2,379.6,67.1,445.1,55.5,151.4,69.7,94.3,59.7,226.7,53.3,303.4,58.9
23,4,42,73.7,151.7,51.2,105.3,53.3,81,62.3,400.1,54.7,363.8,57.6,403.6,60.2,126,65.7,111.9,57.8,232.2,51,275.7,62.8
23,4,43,73.9,137.2,58.4,118.6,64.7,69.7,59.4,350.5,54.7,353.8,59.4,281.1,54.9,88.5,71.5,102.2,66.5,218.8,55.7,275.2,63.6
23,4,44,58.4,188.4,49.4,112.2,60.2,67.6,57,379.2,51.2,345.3,67.4,241.6,44.6,61.9,75,108.6,61.5,193.7,50.2,240.1,70.2
23,4,45,76.3,144.3,53.6,105.6,60.7,65.7,59.1,407.4,52.5,346.1,71,323.4,47.8,68.5,73.4,99.6,59.9,178.4,61,221.6,61.5
23,4,46,74.2,215.3,54.7,126.2,68.9,70.8,59.7,340.5,54.7,355.4,60.5,258.2,56.5,76.1,71.5,101.7,57.8,183.1,55.5,265.5,73.4
23,4,47,66.3,200.8,55.2,122.3,54.1,67.6,60.7,356.8,52.3,358.2,59.7,281.1,45.2,65.1,74.2,107.3,58.1,176.8,51,231.9,65.2
23,4,48,70.5,200,58.9,738.2,44.9,171.3,60.7,399.3,48.3,371.9,84.7,277.4,51.5,61.4,66.8,98,63.6,182.1,49.9,223.7,65.2
23,4,49,79.7,187.3,52,147.3,47,398.8,65.7,497.1,54.4,401.3,65.5,304.9,40.7,67.7,67.3,96.9,56.2,249.4,57.6,317.7,66
23,4,50,63.6,225.6,63.1,124.6,51.5,74.5,54.4,497.7,64.2,420.5,65,317.9,50.2,66.9,65.5,107.5,65,204.9,49.1,398.4,58.9
23,5,1,74.4,136.3,49.4,94.8,83.2,67.1,73.7,539.7,58.1,411.3,53.3,426.5,62.8,96.7,65.7,125.1,66.3,203.5,66.8,208.4,47.5
23,5,2,86.6,174.1,47.3,88.5,79,75.5,64.2,493,47.3,382,70.5,282.5,78.2,66.1,83.2,112.6,68.4,172.4,71.5,197.8,58.1
23,5,3,78.9,122.9,46.7,90,73.4,76.6,61.3,446.6,53.6,367.5,75.5,231.8,80,48.9,89,122.8,63.4,160.5,70.2,199.1,61.5
23,5,4,92.7,158.1,43,104.5,75.8,83.2,59.7,433.1,54.4,341.6,74.2,175,68.9,62.9,80.3,103.1,62,166.2,66.8,201.5,50.2
23,5,5,81.3,133.2,49.6,96.9,67.6,85.3,59.4,438.3,52.3,376.5,77.4,267,70.5,68.7,80.5,108,65.2,178.9,65,222.4,54.7
23,5,6,88.7,184.2,48.9,106.2,76.6,80.9,62.3,411.9,57,405.2,67.3,229.4,62.9,60,76.4,101,63.6,190.8,59.1,216.3,54.1
23,5,7,105.1,154.6,53.1,112.2,82.9,89.3,56,397.7,51.5,354.3,62.8,184.2,59.4,56,71.8,91.7,75,179.8,66.3,234.8,46.6
23,5,8,80.5,127.7,63.1,116.4,76.3,797,61.5,551.8,54.7,381.8,64.7,279.5,63.6,72.1,72.6,100.6,64.4,201.6,63.6,207.6,58.1
23,5,9,80.8,128,55.7,117.2,62,109,58.9,396.4,40.7,334,60.2,219.4,73.7,55.3,84.2,124.1,64.7,173.7,60.5,201.1,58.6
23,5,10,82.1,169.4,51.5,93.5,76.3,96.9,59.4,410.4,52,336.6,75,227.9,58.7,57.4,77.4,99.4,66.3,166.3,59.7,195.2,64.4
23,5,11,82.4,159.4,33.3,117.5,68.1,92.7,57.8,419.3,54.1,388,70.2,206.2,71.8,75.1,77.9,92,67.1,190.9,54.9,210.2,60.7
23,5,12,86.1,144.4,48.6,121.2,58.6,89.2,55.7,392.7,54.7,412.1,56.8,223.9,56,61.4,77.9,109.9,61.5,222.2,65.7,267.5,55.5
23,5,13,93.2,159.6,60.5,633.7,74.7,115.1,43.6,467.4,46.2,369.5,65.5,236,83.7,92,73.9,90.6,67.9,203,63.1,219,55.7
23,5,14,67.6,525.1,51.5,106.2,64.4,100.6,59.9,495,43.3,360.1,73.4,200.6,50.8,39.2,75.3,139.8,62,939.7,52.8,237.7,61.5
23,5,15,66.3,169.9,57,116.7,60.2,131.2,47.5,439.9,40.9,316.3,68.1,193.5,56.5,57.9,75.8,81.7,64.4,154.9,58.1,190.5,52.8
23,5,16,76.8,151.7,51.5,104.3,69.2,76.6,57.6,407.5,51.5,341.3,66.8,147.3,62.9,58.7,73.7,91.7,65,159.7,62.8,212.6,53.3
23,5,17,81.3,164.9,54.4,138.1,71.5,93.4,53.9,413.6,58.1,342.1,62.6,143.9,53.9,52.6,86.1,88.3,60.7,132.5,57.6,221.6,52
23,5,18,89.2,120.8,54.4,654.8,59.1,97.7,53.6,475.8,46.5,386.8,70,218.4,77.4,67.9,72.4,92.3,68.9,164.4,64.4,214.7,51.5
23,5,19,80.5,141.1,50.7,127.3,68.9,95.3,56.2,422.7,57.3,372.7,57.1,165.1,63.4,53.7,73.7,112.8,63.6,206.1,55.2,216.1,50.2
23,5,20,72.3,190.2,52.3,118.8,72.3,90,59.9,384.5,51.8,363.5,62.9,171.7,57.6,43.9,71.6,89.9,67.1,143.4,59.1,204.9,54.4
23,5,21,66.3,183.7,45.4,105.6,58.1,81.4,62.6,396.4,58.4,340.1,62.6,146.8,55.5,60.4,86.1,99.9,58.6,123,67.6,229.3,49.8
23,5,22,76.3,181.8,62,148.3,54.4,362.6,57,413.2,47,334,63.7,176.7,61.8,60.5,72.1,96.4,62.6,149.2,65.5,215.8,62
23,5,23,70.8,205.3,46.5,116.5,59.9,84.7,47.5,400.3,57.8,336,60.5,151.6,47,54.2,84.7,87.9,66.3,141,59.1,190.4,54.7
23,5,24,78.9,522.9,54.4,128.6,50.4,93.4,57.3,356.3,53.1,313.4,55.8,156.1,59.9,41.5,78.1,96.6,61.5,128.3,52.3,206.6,49.4
23,5,25,70.8,550.5,57,96.6,66.3,104.3,51.5,454.2,56,416.9,79.5,178.2,75.5,507.3,81.8,126.2,61.8,212.5,49.9,193.4,55.7
23,5,26,74.2,187.3,52.3,96.7,67.6,95.9,57.6,410.1,57,335.5,63.1,315.4,71.3,305.7,81,129.4,49.1,226.4,45.7,205.2,54.7
23,5,27,68.9,504.8,52.5,100.8,64.2,100.1,62,366.3,48.6,334.2,59.9,409.3,55.2,100.7,77.4,90.7,59.7,186.9,44.1,184.4,70
23,5,28,68.9,165.2,53.9,113.6,73.4,86.6,50.7,406.9,50.7,388.3,55.7,435.5,60.2,107.8,65.2,77.7,63.1,204.8,55.5,230.4,58.1
23,5,29,70.8,194.5,56,110.9,58.9,84.3,58.1,376.9,50.2,387,63.9,357.4,53.9,101.5,69.7,367.4,62.6,280.8,66,257.5,61.3
23,5,30,61.3,197.7,52.8,103.8,68.6,87.1,54.1,348.9,56.5,362.2,66.8,259.7,64.2,99.1,75,85.1,58.9,168.9,52.5,233.7,62.8
23,5,31,70,187.9,66.5,120.6,72.9,96.4,57,442,59.7,359.3,69.4,366.6,62.6,103.3,80.5,104.1,65.5,203.2,59.9,222.4,57.8
23,5,32,66.3,169.1,52.5,97.1,65.2,93.2,57.6,778.3,61.8,350.6,72.3,475.6,50.2,91.2,82.1,109.1,51.8,205.9,59.4,231.6,62.8
23,5,33,67.1,167.8,52.5,110.6,64.2,76.4,61.5,347.8,63.6,381.2,70,406,64.4,102.5,75.2,100.6,57.6,200.4,56.5,220,65.5
23,5,34,70,175.5,92.9,514.4,58.1,115.7,49.1,401.6,51.8,410,67.1,287.8,71.8,123.9,70,92.8,58.9,166.8,62.3,232.9,58.9
23,5,35,76,174.6,54.7,116.7,65.2,89.8,56,409.1,59.1,442.3,75,348.9,61.8,102.5,68.1,98,59.1,186,62,290.2,66.8
23,5,36,71.8,205.5,59.1,115.6,68.4,76.9,56.2,375.8,56,402.4,66.5,318.3,60.2,91.4,71.8,153.1,59.9,187.6,54.1,203.9,60.5
23,5,37,70,147.8,57.3,106.4,69.2,93.8,55.7,385.6,57.8,369.6,65.2,226.2,83.9,452.4,69.7,106.2,54.7,230.7,49.9,216.8,65.7
23,5,38,56,192.6,52.5,103.2,59.7,78.2,56,438.4,44.1,401,68.1,458.4,60.2,86.4,82.4,114.7,61,185.3,62,193.8,66
23,5,39,63.6,153,63.6,247.3,60.5,337.6,58.6,727.5,62.8,676.7,59.7,480.2,56,88,72.1,115.7,65.2,180.5,58.9,199.2,79.2
23,5,40,80.3,126.7,50.2,112.2,65,77.4,56.8,391.1,52.3,365.7,57.6,339.2,58.1,83.3,75.2,110.9,54.4,200.9,61,217.4,64.2
23,5,41,66,128.5,55.5,105.7,76,85.5,63.1,410.4,58.6,432.9,60.5,305.7,58.4,73.5,73.4,104.9,53.6,156.3,56,189.7,65.5
23,5,42,68.6,196.8,58.1,102.5,67.3,83.4,61.3,438.6,46.2,418.9,69.7,456.3,56.2,123.6,77.9,139.2,54.4,208.5,50.2,226.4,65.7
23,5,43,63.9,159.4,53.1,103.5,70.2,86.6,61,539.7,53.6,446.6,62.3,348.9,58.4,74.6,71,103.8,55.5,163.4,58.4,202.6,62.3
23,5,44,76.6,155.4,61,117.5,63.4,671.4,61.3,439.4,46.2,385.7,69.7,296.7,60.2,77.5,60.5,93,60.7,163.9,57.8,200.5,59.7
23,5,45,76.6,140.9,59.7,110.1,65.7,80.2,59.4,463.4,50.2,369.1,70.5,427.9,65.7,300.4,77.6,136,64.2,222,62.6,234.3,67.6
23,5,46,70,145.4,54.1,108.2,63.9,90.3,59.1,458.6,49.1,366.4,68.6,338.8,62.8,84.5,78.4,94.6,56,168.4,60.7,198.9,64.2
23,5,47,71,323.5,57.6,108.6,58.9,102.2,57.6,416.7,47.8,338.7,63.4,481.2,52.3,91.5,81.8,106.4,53.3,177.3,61.8,218.7,70.5
23,5,48,77.6,192.6,63.4,125.4,64.7,86.1,55.2,372.1,51.5,365.3,62.6,518.6,67.6,641.9,74.2,161.3,57,199.2,60.2,214.2,65.7
23,5,49,66.8,149.3,54.4,101.7,64.2,76.1,63.4,372.1,52.8,364,73.7,497,59.4,318.6,83.7,137.9,56.8,189,49.6,212.1,72.9
23,5,50,60.5,170.5,50.7,102.7,57.8,78.7,57.3,378.4,50.2,377.5,76,376.1,63.9,84.3,79.7,116.2,57.3,197.2,58.1,220,67.1
23,6,1,79.5,140.1,53.3,106.9,85.9,61.3,69,465.3,61,556.9,65.5,396.5,76.8,81.7,75.5,111.5,71.3,154.4,61.3,173.4,67.6
23,6,2,77.4,107.4,63.6,113,85,82.1,68.1,385.8,49.6,373.2,72.1,389.7,73.7,83,78.1,93.2,67.6,178.2,63.6,198.3,58.9
23,6,3,97.1,169.1,56,97.5,82.7,77.4,67.6,374.2,49.4,393.6,72.3,371.3,66.8,64.5,73.6,102.2,63.9,167.9,70.2,190.2,65.5
23,6,4,83.9,150.1,59.1,113.2,87.5,76.6,69.5,354.8,55.7,410.4,75.8,198.3,61.3,62.7,84,69.7,68.5,154,67.3,216.8,67.1
23,6,5,95.6,142.8,65.7,117.2,89,112.8,66.5,355.5,62,361.6,70,225.8,66.8,70.9,80.5,93,66.5,156.2,63.1,213.4,67.3
23,6,6,105.3,171.7,60.5,115.2,90.3,132.3,70.5,334.4,59.4,325.8,79,159.8,66.5,77.7,90.1,78.7,72.4,181.1,62.8,194.1,70.8
23,6,7,115.4,155.2,61.3,127,86.3,110.9,65.2,338.3,66.8,354,60.2,173.5,67.3,73.5,80.3,85.4,74.4,156.2,61.3,182.3,57.3
23,6,8,107.7,149.3,60.7,124.9,88.2,96.9,55.2,361.6,58.6,353.7,59,160.9,63.9,80.9,78.7,98,73.1,196.6,67.3,216.8,55.2
23,6,9,113,182.9,66.3,524.7,75.8,150,53.6,425.9,51,370.1,61.5,217,63.4,71.4,74.7,96.1,72.1,168.9,62.6,223.5,46.5
23,6,10,78.7,183.1,70.5,133.3,76,114.8,56.5,399.5,50.2,337.2,69.2,217.8,56.8,58,84.2,104.6,67.9,173.5,62.6,203.9,55.5
23,6,11,84.7,145.9,54.9,123.3,73.1,98.5,51,350,51.5,328.2,63.4,162.1,64.2,70.4,75.2,89,68.4,155.7,63.6,208.9,62.6
23,6,12,65.2,166.2,66.3,118.8,65.7,90.5,61.8,347.1,58.9,300.5,62.3,131.7,55.5,60.9,89.8,88.5,71.8,131.4,68.4,214.8,58.6
23,6,13,81.3,131.1,67.3,437.6,84.2,113.5,55.5,371.4,59.4,334.7,63.1,160.8,59.5,55.8,86.1,103.1,62.8,140.6,58.6,324,58.6
23,6,14,56.8,207.4,54.4,106.4,73.1,86.6,56.2,380.2,48.9,347.4,66,206.9,47.8,54.8,76,100.3,66.3,158.4,57.6,246.2,59.7
23,6,15,77.6,127.9,58.4,486.4,73.7,113.8,55.2,375,49.1,317.3,59.4,199.9,56.2,53.1,76.6,101.5,69.4,156,63.9,280.2,60.7
23,6,16,73.1,150.6,54.1,107.4,70.5,88.7,56.8,360.8,56,353.5,59.7,142.1,54.1,67.9,75,90.6,59.4,156,52,250.3,65.7
23,6,17,72.6,137.2,65.7,125.6,76,109.5,56.2,372.3,59.1,343.4,54.7,140.5,48.3,74.8,88.7,112.8,65.5,152.1,61.8,275.4,64.7
23,6,18,83.7,170.2,69.7,118.8,81.8,107.7,59.1,337.2,58.1,307.9,57.6,126,70.5,72.4,81,84.5,76.8,188.2,59.1,235.5,68.6
23,6,19,69.2,136.7,61.3,116.5,79.5,113.3,51.2,338.3,62.6,312.8,64.2,138.1,62,72.4,72.1,79.8,70.5,152.3,66.3,260.4,70.5
23,6,20,69.7,165.2,54.7,111.7,78.9,99,53.1,341.8,65,368.1,58.3,158.6,56.6,55,78,86.5,75.5,130.7,60.5,334.8,58.6
23,6,21,63.6,213.2,70.8,124.9,72.6,101.4,62.6,511.2,50.7,323.4,58.6,154.2,56,70.4,69.7,58.6,74.2,135.7,55.7,231.1,63.4
23,6,22,77.6,179.9,54.9,102.4,75,94.3,64.4,340.7,58.1,306.3,57.6,126,63.6,68.7,85.5,84.2,71.8,143.1,68.4,277,64.4
23,6,23,77.1,309.2,64.2,149.5,71.8,118,57.3,343.6,54.1,365.1,60.2,144.1,51.8,42.6,78.4,87.2,78.4,133.3,67.9,303.7,70.8
23,6,24,71.5,342.4,62,126.7,70,97.2,58.1,348.1,46,317.6,58.4,126,60.2,68.5,80.8,70.5,79,127.8,68.6,261.1,66.5
23,6,25,67.3,211.8,64.2,292.2,63.6,200.1,75.8,384.8,51.2,303.5,62,136.4,55.5,68.8,74.7,73.4,71.8,138.3,56,304.5,67.3
23,6,26,67.6,164.9,53.1,114.1,66.3,78.2,59.1,413,49.1,292.2,58.1,129.9,50.8,38.4,80.1,93.9,66.3,138.1,62.6,285.5,57
23,6,27,70.2,183.1,58.6,113,67.6,94,59.7,306.4,55.2,310.2,57.3,120.7,64.2,23.1,86.1,101.7,72.3,114.8,63.9,260.9,61
23,6,28,58.9,195.8,56.8,132,68.9,101.1,52.8,349.4,58.9,408.9,58.4,127.8,64.2,54.5,80.3,68.4,75.6,128.1,65,252,66.5
23,6,29,72.9,133.3,51.2,112.2,61,82.7,57.3,346.5,57,322.3,58.9,142.6,61.6,10.7,82.7,105.7,76.3,117.2,57,353.8,66
23,6,30,64.4,234.3,61.8,121.2,70.2,90,59.1,341.5,58.1,294.9,54.4,110.4,74.3,35.5,85.3,90.1,76.8,141.2,60.7,360.4,70.8
23,6,31,60.7,348.5,57.6,112.8,65.5,93.8,57,340.9,55.2,322.1,63.7,131,57.6,38.9,79.8,80.9,70.2,114.8,66,279.1,66.8
23,6,32,65.2,154.1,58.1,97.7,65.2,86.3,61.8,335.4,56,374.1,63.2,156.4,57.3,52.3,73.2,81.4,74.2,131.7,66.3,523.2,66.5
23,6,33,83.4,163.8,60.5,100.1,68.6,70,66.3,402.5,52.5,332.3,57.3,114.3,66.3,33.1,88.5,90.4,68.9,128.8,67.6,365.2,73.1
23,6,34,67.1,153.6,58.9,108.3,67.1,79.8,59.1,351.2,60.7,378.6,68.6,299.1,55.7,73.5,75.8,99.4,59.4,140.2,62.6,286,68.9
23,6,35,63.4,183.9,57.3,99.3,66.5,90.5,62.3,363.9,54.1,353.2,59.8,162,43.9,27.3,76.1,138.7,56.5,666.9,64.7,265.7,73.4
23,6,36,64.4,138.5,56,113.8,64.2,78.5,55.5,352.1,60.7,386.7,67.1,610.5,61.8,88,71.5,114.3,61.5,195,59.4,252.5,69.7
23,6,37,63.6,213.9,65.2,122.2,54.1,78.1,62,373.1,62,344.9,64.7,301.5,61.5,82.2,80.3,95.1,62.6,207.5,63.9,292.3,68.1
23,6,38,69.7,213.7,86.9,251.3,60.7,264.2,65,365.6,59.4,356.9,72.6,255.3,58.9,85.7,72.6,86.9,62.6,181.3,62,297.3,75.2
23,6,39,55.5,243.1,60.2,122.2,60.7,89.2,60.2,358.4,50.7,375.9,63.9,315.7,47.8,82.2,71.8,100.4,62.6,305.1,65,316.9,64.7
23,6,40,59.7,226.1,67.3,111.1,62.8,100,54.9,618,53.9,535.3,72.9,600.2,64.4,104.6,76.8,113.3,63.1,214,59.9,306.5,70.8
23,6,41,59.9,242.7,65.5,123.6,63.9,85,61.3,358.2,56.5,465.4,66.8,272.9,65.2,78.8,72.3,98,65.2,216.9,58.4,314.5,64.7
